"ea_id","FS_year","Refrigerator","Radio","Television","Bicycle","Motorcycle","Car","number_celphones","floor_cement","floor_tile","floor_dirt_sand_dung","roof_natural","roof_iron","roof_other","cell_phone","hhsize","FS_month","hh_age","hh_gender","dist_road","dist_popcenter","dist_admarc","elevation","percent_ag","rCSI","HDDS","FCS","asset_index2","roof_natural_inverse","dummy_terrain_rough","nutri_severe_constraint","nutri_moderate_constraint","nutri_rent_severe_constraint","nutri_rent_moderate_constraint","IPC1","IPC12","rural","clust_maize_price","clust_rice_price","clust_nuts_price","clust_beans_price","clust_maize_mktthin","clust_rice_mktthin","clust_nuts_mktthin","clust_beans_mktthin","lhz_maize_price","lhz_rice_price","lhz_nuts_price","lhz_beans_price","lhz_maize_mktthin","lhz_rice_mktthin","lhz_nuts_mktthin","lhz_beans_mktthin","raincytot","day1rain","maxdaysnorain","lhz_day1rain","gdd","tmean","lhz_raincytot","lhz_maxdaysnorain","heatdays","floodmax","lhz_floodmax","logFCS","TA_names","FNID","TA_maize_price","TA_rice_price","TA_nuts_price","TA_beans_price","TA_maize_mktthin","TA_rice_mktthin","TA_nuts_mktthin","TA_beans_mktthin","TA_raincytot","TA_day1rain","TA_maxdaysnorain","TA_floodmax","TA_heatdays","TA_gdd","TA_tmean","quarter1","quarter2","quarter3","quarter4","month1","month2","month3","month4","month5","month6","month7","month8","month9","month10","month11","month12"
20402072,2010,0.3125,0.75,0.625,0.4375,0,0.0625,2.0625,0.8125,0,0,0.1875,0.8125,0,0.9375,4.6875,10,37.3125,1.125,0.7292307550625,43.8600004375,1.79461535,1.108,0.150000005,1.5625,6.5,70.65625,0.549032324375,0.8125,0,1,0,0,1,1,1,1,26.26,175.556666666667,143.363333333333,159.357662857265,0.25,0.25,0.25,1,24.7351165135663,86.7715040647687,39.6565501333054,117.760209306248,1,1,1,1,1.06700697494229,38,36,40,213,24.312189413199,1053.04186703822,19,0,0,0,4.25782656947824,"S/C Chakhazda","MW2012C3020403",27.640946969697,161.152678571429,95.1216228070176,161.621082380983,0.34758064516129,0.243145161290323,0.384274193548387,0.714112903225806,1.04933907211945,38,31.75,0,0,213,24.312189413199,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20402198,2010,0,0.5,0,0.5,0,0,0.3125,0.125,0,0,0.6875,0.3125,0,0.25,4.8125,9,34.75,1.1875,5.9626666625,47.751333625,5.9959999875,1.142,0,1.75,5.125,47.71875,0.04846610375,0.3125,0,0,1,0,1,1,1,1,26.7654545454545,130.282380952381,131.353157894737,172.81,0.290322580645161,0.32258064516129,0.387096774193548,0.806451612903226,35.3514223742346,91.9051853097669,48.6082842632797,219.865165918569,0.870967741935484,1,0.838709677419355,1,1.0832600184495,38,36,40,213,24.312189413199,1053.04186703822,19,0,0,0,3.86532440241891,"S/C Chakhazda","MW2012C3020403",27.640946969697,161.152678571429,95.1216228070176,161.621082380983,0.34758064516129,0.243145161290323,0.384274193548387,0.714112903225806,1.04933907211945,38,31.75,0,0,213,24.312189413199,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20402201,2010,0,0.1875,0.1875,0.375,0,0,0.25,0.125,0,0,0.875,0.125,0,0.1875,4.5,6,36.5625,1.125,4.62812500625,46.00687475,4.61562499375,1.170875,0.48750001625,2,4.9375,48.0625,-0.57724259125,0.125,0,1,0,0,1,1,NA,1,34.9833333333333,182.465,14.5,158.226666666667,0.25,0,0.5,0.25,27.5945563518896,143.153977867831,115.506185620984,133.086461333662,0.75,0.5,0.75,1,1.05185737578475,38,36,40,213,24.312189413199,1053.04186703822,19,0,0,0,3.87250224726586,"S/C Chakhazda","MW2012C3020403",27.640946969697,161.152678571429,95.1216228070176,161.621082380983,0.34758064516129,0.243145161290323,0.384274193548387,0.714112903225806,1.04933907211945,38,31.75,0,0,213,24.312189413199,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20402298,2010,0,0.5,0,0.125,0,0,0.4375,0.0625,0,0,0.8125,0.1875,0,0.375,5.6875,9,37.6875,1.3125,11.694,37.183999875,2.31533332625,1.1303333375,0.3750000125,2.375,4.75,48.5,0.0484644125,0.1875,0,1,0,0,1,1,1,1,22.555,156.306666666667,91.27,156.09,0.6,0.4,0.4,0.8,25.3912863143975,108.292341353334,48.6082842632797,121.517565465167,1,1,0.8,1,0.995231919301244,38,19,40,213,24.312189413199,1053.04186703822,19,0,0,0,3.88156379794344,"S/C Chakhazda","MW2012C3020403",27.640946969697,161.152678571429,95.1216228070176,161.621082380983,0.34758064516129,0.243145161290323,0.384274193548387,0.714112903225806,1.04933907211945,38,31.75,0,0,213,24.312189413199,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20403049,2011,0,0.75,0,0.625,0,0,0.3125,0.125,0,0,0.6875,0.25,0.0625,0.25,4.8125,1,37.625,1.1875,13.60625,52.690000375,4.46187499375,1.140125,0.03750000125,1.8125,4.875,48.90625,0.549033189375,0.3125,0,0,1,0,1,1,1,1,18.2433333333333,180,12,154.421521083863,0.25,0.75,0.75,1,23.052197143419,38.664482228941,25.4752245662503,107.035257078096,1,1,1,1,0.888961405014983,50,49,51,213,23.8464996003582,912.155798264224,32,0,0,0,3.88990520017453,"S/C Kayembe","MW2012C3020403",18.2433333333333,180,12,154.421521083863,0.25,0.75,0.75,1,0.888961405014983,50,49,0,0,213,23.8464996003582,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20403668,2010,0,0.75,0.0625,0.3125,0,0,0.3125,0.1875,0,0.125,0.75,0.25,0,0.3125,5.1875,3,36.5625,1.1875,16.77187525,45.827500125,9.57125,1.19025,0.11250000375,10.25,5.125,41.1875,0.5490317875,0.25,0,0,0.0625,0,0.0625,1,NA,1,39.6,181.2725,172.125,235.18,0,0,0,0,35.1752911573886,141.934101888858,128.003329483478,145.661496162696,0.75,1,1,1,1.06873847229791,40,19,40,213,24.312189413199,1053.04186703822,19,0,0,0,3.71813481226273,"S/C Kayembe","MW2012C3020403",26.8,101.38625,93.0625,124.051354857147,0.375,0.5,0.375,0.5,1.09052670698883,38.5,19,0,0,213,24.312189413199,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20403697,2010,0,0.3125,0,0.375,0.0625,0,0.25,0,0,0,0.8125,0.1875,0,0.25,4.1875,10,40.75,1.1875,25.8613333125,39.784667,6.57733343125,1.14653333125,0.0750000025,5.625,3.8125,34.875,-0.32695932125,0.1875,0,0,0,0,0,1,1,1,14,21.5,14,12.9227097142943,0.75,1,0.75,1,24.7351165135663,86.7715040647601,39.6565501333054,118.019934017837,1,1,1,1,1.11231494167974,37,19,40,213,24.312189413199,1053.04186703822,19,0,0,0,3.55177024014153,"S/C Kayembe","MW2012C3020403",26.8,101.38625,93.0625,124.051354857147,0.375,0.5,0.375,0.5,1.09052670698883,38.5,19,0,0,213,24.312189413199,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20404032,2010,0,0.25,0.1875,0.1875,0,0,0.4375,0.0625,0,0,0.9375,0.0625,0,0.25,4.875,4,48.75,1.125,0.6535714369375,32.186428375,14.06714275,0.92935714,0.11250000375,4,4.875,48.46875,-0.452101809375,0.0625,0,0,0,0,0,1,NA,1,46.55,85.296,216.535,223.71625,0.666666666666667,0.444444444444444,0.62962962962963,0.407407407407407,47.1766825035034,124.497077934526,150.72318815196,158.119091226273,0.777777777777778,0.666666666666667,0.851851851851852,0.555555555555556,1.13059547058453,61,26,40,213,24.312189413199,1053.04186703822,19,0,0,0,3.88091926037681,"Chiwere","MW2012C3020403",29.5066666666667,85.5186666666667,109.066111111111,128.090956689638,0.537037037037037,0.5,0.404320987654321,0.654320987654321,1.11023587958548,53.6666666666667,29.3333333333333,0,0,213,24.312189413199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20404509,2010,0,0.375,0,0.25,0,0,0.125,0.0625,0,0,0.9375,0.0625,0,0.125,4,11,51.875,1.25,9.415,47.978571375,10.440714325,1.051714275,0.2250000075,2.125,4.75,45.15625,-0.201818285625,0.0625,0,0,0,0,0,1,1,1,18,15.5,13.6666666666667,27.6991200689128,0.5,0.5,0.25,1,24.1237720794134,62.4607128147517,31.3209980331343,114.514975950904,1,0.75,1,1,1.10196202705964,39,36,40,213,24.312189413199,1053.04186703822,19,0,0,0,3.81012869774681,"Chiwere","MW2012C3020403",29.5066666666667,85.5186666666667,109.066111111111,128.090956689638,0.537037037037037,0.5,0.404320987654321,0.654320987654321,1.11023587958548,53.6666666666667,29.3333333333333,0,0,213,24.312189413199,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20404575,2010,0,0.5,0,0.0625,0,0.0625,0.5625,0.0625,0,0,1,0,0,0.4375,4.875,8,44.4375,1.0625,4.92062494375,33.2112500625,14.53875,0.8381875,0,2.3125,4.75,52.34375,0.048464139375,0,0,0,0,0,0,1,1,1,23.97,155.76,96.9966666666667,132.8575,0.444444444444444,0.555555555555556,0.333333333333333,0.555555555555556,24.9774038867506,104.385564747501,68.5604810035477,134.498395627833,1,1,1,1,1.09815014111227,61,26,40,213,24.312189413199,1053.04186703822,19,0,0,0,3.95783254145944,"Chiwere","MW2012C3020403",29.5066666666667,85.5186666666667,109.066111111111,128.090956689638,0.537037037037037,0.5,0.404320987654321,0.654320987654321,1.11023587958548,53.6666666666667,29.3333333333333,0,0,213,24.312189413199,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20404660,2011,0,0.5,0.125,0.375,0,0,0.6875,0.0625,0,0,0.875,0.125,0,0.375,5.125,1,41.125,1.1875,3.84749995625,42.50875,5.9681250125,1.2935625,0,4.4375,5.0625,40.65625,0.048465564375,0.125,0,0,0,0,0,1,1,1,20.89,13,180,27.0491544269459,0.5,0.5,0.75,1,23.0521971434191,38.6644822289416,25.4752245662503,107.035257078096,1,1,1,1,0.985960303331712,52,49,51,213,23.8464996003582,912.155798264224,32,0,0,0,3.70515257571278,"Chiwere","MW2012C3020403",20.89,13,180,27.0491544269459,0.5,0.5,0.75,1,0.985960303331712,52,49,0,0,213,23.8464996003582,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20405132,2010,0,0.4375,0.1875,0.25,0,0,0.5625,0.1875,0,0,0.6875,0.3125,0,0.5625,4.625,12,43.25,1.375,1.38687498875,35.900000125,6.521250075,1.4426875,0.150000005,3.25,5.1875,49.125,-0.076676629375,0.3125,0,0,0,0,0,1,1,1,11,13.5,13.5,27.3740945888881,0.4,0.6,0.6,1,23.5612876745251,28.9665575556606,25.8839530285957,110.672709514536,1,0.8,0.8,1,0.996768153607552,40,37,40,213,24.312189413199,1053.04186703822,19,0,0,0,3.89436807018943,"S/C Mkukula","MW2012C3020403",11,18.0833333333333,15.75,51.5453806277774,0.546153846153846,0.569230769230769,0.492307692307692,0.769230769230769,1.00279237529685,40,31.5,0,0,213,24.312189413199,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20405366,2010,0,0.5,0.0625,0.5,0,0,0.5,0.0625,0,0.0625,0.8125,0.1875,0,0.375,5.125,6,38.75,1.125,3.21733336875,35.061333125,7.00066668125,1.2323333375,0,2.1875,5.6875,52.6875,0.04846611625,0.1875,0,0,0,0,0,1,NA,1,11,22.6666666666667,18,75.7166666666667,0.692307692307692,0.538461538461538,0.384615384615385,0.538461538461538,19.2972781759448,143.153977867831,161.497157251833,119.59170497238,0.692307692307692,0.692307692307692,0.692307692307692,0.846153846153846,1.00881659698615,40,26,40,213,24.312189413199,1053.04186703822,19,0,0,0,3.96437823576207,"S/C Mkukula","MW2012C3020403",11,18.0833333333333,15.75,51.5453806277774,0.546153846153846,0.569230769230769,0.492307692307692,0.769230769230769,1.00279237529685,40,31.5,0,0,213,24.312189413199,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20405704,2011,0,0.1875,0.0625,0.375,0,0,0.3125,0,0,0,1,0,0,0.3125,4.6875,3,42.75,1.25,1.99874998875,30.2831250625,9.89249999375,1.27475,0.60000002,2.875,4.4375,36.6875,-0.5772426075,0,0,0,0,0,0,1,1,1,29.84,136.163333333333,95.67,26.399547092461,0.75,0.25,0.25,1,22.215322737747,66.2681546206754,24.6602344865049,100.194671190743,1,1,1,1,0.861822410771085,50,49,51,213,23.8464996003582,912.155798264224,32,0,0,0,3.60243609758832,"S/C Mkukula","MW2012C3020403",29.84,136.163333333333,95.67,26.399547092461,0.75,0.25,0.25,1,0.861822410771085,50,49,0,0,213,23.8464996003582,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20406177,2010,0,0.4375,0,0.5,0,0,0.5,0.1875,0,0,0.6875,0.3125,0,0.5,4.625,12,41.4375,1.25,5.0881250125,48.0193754375,7.92437496875,1.2513125,0.03750000125,2.5625,4.375,39.46875,-0.0766755275,0.3125,0,0,0,0,0,1,1,1,24.1666666666667,120.776,87.6,155.475505410085,0.4,0,0,1,23.5612876745251,28.9665575556606,25.8839530285957,110.555400000801,1,0.8,0.8,1,0.9369266001309,37,36,40,213,24.312189413199,1053.04186703822,19,0,0,0,3.67550921955076,"Msakambewa","MW2012C3020403",29.575,151.6205,51.05,156.851086038376,0.325,0,0.25,0.625,0.975948948625957,37.5,36,0,0,213,24.312189413199,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20406348,2011,0,0.5,0,0.375,0,0,0.25,0,0,0,0.875,0.125,0,0.25,4.4375,1,42.25,1.125,2.301874993125,42.4987499375,3.01062496875,1.3049375,0,2,4.75,34.84375,0.048465539375,0.125,0,0,0,0,0,1,1,1,20.89,13,180,27.0491544269457,0.5,0.5,0.75,1,23.0521971434191,38.664482228941,25.4752245662502,107.03525707813,1,1,1,1,0.967348761651538,52,49,51,213,23.8464996003582,912.155798264224,32,0,0,0,3.55087378109449,"Msakambewa","MW2012C3020403",20.89,13,180,27.0491544269457,0.5,0.5,0.75,1,0.967348761651538,52,49,0,0,213,23.8464996003582,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20406598,2010,0,0.375,0,0.5625,0,0,0.3125,0.0625,0,0,0.9375,0.0625,0,0.25,5.3125,6,39.8125,1.125,4.4507142625,45.2192855,9.96785711875,1.40564285,0.3750000125,1.75,4.6875,44.59375,-0.201816871875,0.0625,0,0,0,0,0,1,NA,1,34.9833333333333,182.465,14.5,158.226666666667,0.25,0,0.5,0.25,27.5945563518896,143.153977867831,115.506185620984,133.086461333652,0.75,0.5,0.75,1,1.01497129712101,38,36,40,213,24.312189413199,1053.04186703822,19,0,0,0,3.79759371467711,"Msakambewa","MW2012C3020403",29.575,151.6205,51.05,156.851086038376,0.325,0,0.25,0.625,0.975948948625957,37.5,36,0,0,213,24.312189413199,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20407398,2010,0,0.25,0,0.3125,0,0,0.375,0.125,0,0,1,0,0,0.375,5.0625,7,44.3125,1.25,1.9781249625,37.0968749375,4.93187504375,1.359375,0.48750001625,1.75,5.375,55.34375,-0.45210126125,0,0,0,0,0,0,1,1,1,24.01,143.496363636364,74.4611111111111,132.445,0.785714285714286,0.214285714285714,0.357142857142857,0.285714285714286,25.0597804058539,143.153071799172,97.2102918100041,173.639280375998,1,1,1,1,0.987883347304802,38,19,40,213,24.312189413199,1053.04186703822,19,0,0,0,4.01356373498311,"S/C Mponela","MW2012C3020403",31.170193236715,146.245032658518,122.22188915115,162.653526578073,0.537175324675325,0.238279220779221,0.297435064935065,0.228993506493506,0.964004482282034,37.5,27.5,0,0,213,24.312189413199,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20407481,2010,0,0.625,0.125,0.3125,0,0,1.125,0.3125,0,0.0625,0.5,0.4375,0.0625,0.5625,5.0625,3,46.0625,1.125,0.2431250010625,52.5237503125,2.8531250125,1.1871875,0.33750001125,2.8125,5.4375,47.28125,0.29874854375,0.5,0,0,0,0,0,1,NA,1,38.33038647343,148.993701680672,169.982667191188,192.862053156146,0.288636363636364,0.262272727272727,0.237727272727273,0.172272727272727,42.439605041552,158.409750090548,133.8519723157,107.495670932955,0.529545454545455,0.786363636363636,0.843181818181818,0.893181818181818,0.940125617259266,37,36,40,213,24.312189413199,1053.04186703822,19,0,0,0,3.85611381098863,"S/C Mponela","MW2012C3020403",31.170193236715,146.245032658518,122.22188915115,162.653526578073,0.537175324675325,0.238279220779221,0.297435064935065,0.228993506493506,0.964004482282034,37.5,27.5,0,0,213,24.312189413199,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20421229,2010,0.25,0.625,0.5625,0.3125,0,0.0625,1.875,0.6875,0,0,0.125,0.8125,0.0625,0.9375,4.3125,8,36.9375,1.1875,0.241250005,48.0006251875,5.3362500125,1.2580625,0.60000002,1.75,6.5625,71.8125,0.2987485125,0.875,0,0,0,0,0,1,1,0,27,177.11,150,166.146666666667,0.25,0.25,0.75,0.25,26.0886791409139,126.033604755519,67.6884150119212,125.387203505908,1,1,1,1,0.945313203942837,38,19,40,213,24.312189413199,1053.04186703822,19,0,0,0,4.27405855560897,"Mponela Urban","MW2012C3020403",27,177.11,150,166.146666666667,0.25,0.25,0.75,0.25,0.945313203942837,38,19,0,0,213,24.312189413199,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20501111,2010,0,0.4375,0,0.625,0,0,0.625,0.0625,0,0.0625,0.9375,0.0625,0,0.4375,5.5625,9,42.5,1.375,10.635,11.993125,11.0475,0.482875,0.03750000125,5.4375,5,49.875,-0.07667496125,0.0625,0,0,0,0,0,1,1,1,20.5,135.22,17,158.891685774927,0.6,1,0.8,1,27.7282015222863,75.2799537293272,32.6274463750231,159.539181608003,0.8,1,1,1,1.07407379441365,71,19,42,213,26.6650030861438,1020.15054054062,19,0,46.3819934379912,46.6766753196716,3.90951987521003,"Maganga","MW2012C3020515",27.4111111111111,139.906666666667,140.811111111111,189.772617748577,0.533333333333333,0.666666666666667,0.6,0.916666666666667,1.05008011133426,71,19.3333333333333,31.1968306222245,0,213,26.8175757299193,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20501330,2010,0,0.6875,0.125,0.6875,0.0625,0,1.25,0.25,0,0.0625,0.75,0.25,0,0.75,5.1875,5,41.625,1.25,14.569375,14.97,14.849375,0.5106875,0.60000002,1.25,6.0625,62.125,0.42389189375,0.25,0,0,0,0,0,1,NA,1,37.32,162.5,250,250.6,0.75,0.75,0.75,0.75,38.1550032131281,145.301004394536,164.738673071937,212.344498890745,1,1,1,1,1.14624211267176,71,19,42,213,26.6650030861438,1020.15054054062,19,0,47.2084984286822,46.6766753196716,4.12914848441679,"Maganga","MW2012C3020515",27.4111111111111,139.906666666667,140.811111111111,189.772617748577,0.533333333333333,0.666666666666667,0.6,0.916666666666667,1.05008011133426,71,19.3333333333333,31.1968306222245,0,213,26.8175757299193,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20501664,2010,0,0.5,0,0.5,0,0,0.625,0.125,0,0,0.8125,0.1875,0,0.625,4.5,11,35.625,1.375,3.74312499375,4.97812500625,4.058749975,0.4939375,0,3.4375,5.625,58.40625,0.04846610375,0.1875,0,0,0,0,0,1,1,1,24.4133333333333,122,155.433333333333,159.826167470805,0.25,0.25,0.25,1,25.0251580915659,50.025065119768,39.264539099407,172.22044498812,0.75,1,1,1,0.929924426917376,71,20,39,213,27.1227210174704,998.069209229201,19,0,0,0,4.06742290465584,"Maganga","MW2012C3020513",27.4111111111111,139.906666666667,140.811111111111,189.772617748577,0.533333333333333,0.666666666666667,0.6,0.916666666666667,1.05008011133426,71,19.3333333333333,31.1968306222245,0,213,26.8175757299193,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
